name,size,rank,time,comparisons
lazyselect,516000,129000,0.044481,785016
lazyselect,517000,129250,0.039699,782469
lazyselect,518000,129500,0.042947,787497
lazyselect,519000,129750,0.041208,780344
lazyselect,520000,130000,0.041960,797468
lazyselect,521000,130250,0.041216,799163
lazyselect,522000,130500,0.043612,793121
lazyselect,523000,130750,0.040625,785226
lazyselect,524000,131000,0.041618,802758
lazyselect,525000,131250,0.040591,817992
lazyselect,526000,131500,0.043563,805933
lazyselect,527000,131750,0.038629,819703
lazyselect,528000,132000,0.045103,773914
lazyselect,529000,132250,0.039531,814124
lazyselect,530000,132500,0.047727,817654
lazyselect,531000,132750,0.042138,797449
lazyselect,532000,133000,0.041820,840533
lazyselect,533000,133250,0.041909,807246
lazyselect,534000,133500,0.042914,848084
lazyselect,535000,133750,0.043220,833891
lazyselect,536000,134000,0.042686,809003
lazyselect,537000,134250,0.040552,837488
lazyselect,538000,134500,0.042968,804749
lazyselect,539000,134750,0.040353,808574
lazyselect,540000,135000,0.043990,826568
lazyselect,541000,135250,0.041014,821617
lazyselect,542000,135500,0.045223,821073
lazyselect,543000,135750,0.055887,841906
lazyselect,544000,136000,0.041946,805560
lazyselect,545000,136250,0.041073,815212
lazyselect,546000,136500,0.076829,830260
lazyselect,547000,136750,0.042695,829764
lazyselect,548000,137000,0.042237,837981
lazyselect,549000,137250,0.043436,846675
lazyselect,550000,137500,0.042701,816481
lazyselect,551000,137750,0.047236,819387
lazyselect,552000,138000,0.041758,831048
lazyselect,553000,138250,0.042545,802515
lazyselect,554000,138500,0.044891,848258
lazyselect,555000,138750,0.042635,822012
lazyselect,556000,139000,0.041892,830588
lazyselect,557000,139250,0.046117,821878
lazyselect,558000,139500,0.042587,832528
lazyselect,559000,139750,0.044728,824358
lazyselect,560000,140000,0.042884,833893
lazyselect,561000,140250,0.044161,843383
lazyselect,562000,140500,0.042053,857550
lazyselect,563000,140750,0.044766,881768
lazyselect,564000,141000,0.041633,860076
lazyselect,565000,141250,0.046585,836483
lazyselect,566000,141500,0.041285,868045
lazyselect,567000,141750,0.048949,854710
lazyselect,568000,142000,0.040287,836362
lazyselect,569000,142250,0.046629,839164
lazyselect,570000,142500,0.058043,880131
lazyselect,571000,142750,0.044668,859111
lazyselect,572000,143000,0.042332,857745
lazyselect,573000,143250,0.046240,867012
lazyselect,574000,143500,0.042006,849695
lazyselect,575000,143750,0.049321,862936
lazyselect,576000,144000,0.041957,901209
lazyselect,577000,144250,0.048677,872165
lazyselect,578000,144500,0.041537,868461
lazyselect,579000,144750,0.048073,851313
lazyselect,580000,145000,0.050067,871429
lazyselect,581000,145250,0.045402,860091
lazyselect,582000,145500,0.043113,887314
lazyselect,583000,145750,0.046667,861319
lazyselect,584000,146000,0.043001,859820
lazyselect,585000,146250,0.050237,880546
lazyselect,586000,146500,0.043089,885487
lazyselect,587000,146750,0.049856,885670
lazyselect,588000,147000,0.042047,863554
lazyselect,589000,147250,0.048708,877544
lazyselect,590000,147500,0.041920,858444
lazyselect,591000,147750,0.049075,881654
lazyselect,592000,148000,0.042621,901605
lazyselect,593000,148250,0.049316,910540
lazyselect,594000,148500,0.042840,884778
lazyselect,595000,148750,0.050437,900913
lazyselect,596000,149000,0.042004,875809
lazyselect,597000,149250,0.049927,924159
lazyselect,598000,149500,0.047126,900705
lazyselect,599000,149750,0.047786,900174
lazyselect,600000,150000,0.042712,881466
lazyselect,601000,150250,0.051113,877509
lazyselect,602000,150500,0.042367,904258
lazyselect,603000,150750,0.051352,907496
lazyselect,604000,151000,0.044406,913945
lazyselect,605000,151250,0.054437,925320
lazyselect,606000,151500,0.045611,916150
lazyselect,607000,151750,0.048551,934039
lazyselect,608000,152000,0.045699,928846
lazyselect,609000,152250,0.045510,871089
lazyselect,610000,152500,0.046550,928505
lazyselect,611000,152750,0.048337,908244
lazyselect,612000,153000,0.043815,879645
lazyselect,613000,153250,0.049582,909336
lazyselect,614000,153500,0.047384,942642
lazyselect,615000,153750,0.052731,929309
lazyselect,616000,154000,0.046734,912325
lazyselect,617000,154250,0.047516,930469
lazyselect,618000,154500,0.044448,905627
lazyselect,619000,154750,0.047715,915923
lazyselect,620000,155000,0.045038,913231
lazyselect,621000,155250,0.050514,904337
lazyselect,622000,155500,0.045436,923568
lazyselect,623000,155750,0.050723,911692
lazyselect,624000,156000,0.043697,922304
lazyselect,625000,156250,0.068373,920413
lazyselect,626000,156500,0.049124,915620
lazyselect,627000,156750,0.046091,892473
lazyselect,628000,157000,0.048108,903960
lazyselect,629000,157250,0.045400,944992
lazyselect,630000,157500,0.049609,932720
lazyselect,631000,157750,0.044419,923740
lazyselect,632000,158000,0.047951,926898
lazyselect,633000,158250,0.048368,908523
lazyselect,634000,158500,0.049001,947480
lazyselect,635000,158750,0.046708,944351
lazyselect,636000,159000,0.050582,922734
lazyselect,637000,159250,0.046363,936621
lazyselect,638000,159500,0.066505,920359
lazyselect,639000,159750,0.048845,919378
lazyselect,640000,160000,0.047465,937146
lazyselect,641000,160250,0.050150,930658
lazyselect,642000,160500,0.046535,947932
lazyselect,643000,160750,0.052144,959452
lazyselect,644000,161000,0.045708,945658
lazyselect,645000,161250,0.050040,941399
lazyselect,646000,161500,0.055113,945969
lazyselect,647000,161750,0.051186,923241
lazyselect,648000,162000,0.049355,954514
lazyselect,649000,162250,0.047513,929355
lazyselect,650000,162500,0.047108,970624
lazyselect,651000,162750,0.048922,946698
lazyselect,652000,163000,0.046862,960974
lazyselect,653000,163250,0.050685,963243
lazyselect,654000,163500,0.044769,940511
lazyselect,655000,163750,0.050239,947803
lazyselect,656000,164000,0.046874,924559
lazyselect,657000,164250,0.050238,952379
lazyselect,658000,164500,0.047730,953213
lazyselect,659000,164750,0.050313,961455
lazyselect,660000,165000,0.049567,987114
lazyselect,661000,165250,0.051658,950471
lazyselect,662000,165500,0.048731,969760
lazyselect,663000,165750,0.050019,974740
lazyselect,664000,166000,0.047634,986565
lazyselect,665000,166250,0.050488,955274
lazyselect,666000,166500,0.048376,996373
lazyselect,667000,166750,0.050588,973918
lazyselect,668000,167000,0.050127,961414
lazyselect,669000,167250,0.050806,972253
lazyselect,670000,167500,0.070604,962345
lazyselect,671000,167750,0.053273,978200
lazyselect,672000,168000,0.051946,989759
lazyselect,673000,168250,0.063715,973455
lazyselect,674000,168500,0.050431,973657
lazyselect,675000,168750,0.051499,1003552
lazyselect,676000,169000,0.056921,976034
lazyselect,677000,169250,0.052129,986507
lazyselect,678000,169500,0.051119,992442
lazyselect,679000,169750,0.051235,973412
lazyselect,680000,170000,0.050173,994752
lazyselect,681000,170250,0.051896,1000782
lazyselect,682000,170500,0.053412,988191
lazyselect,683000,170750,0.050748,1007327
lazyselect,684000,171000,0.047668,1020241
lazyselect,685000,171250,0.051374,993820
lazyselect,686000,171500,0.050678,1004575
lazyselect,687000,171750,0.049433,989076
lazyselect,688000,172000,0.051349,967844
lazyselect,689000,172250,0.053695,995606
lazyselect,690000,172500,0.051933,1001178
lazyselect,691000,172750,0.050054,998749
lazyselect,692000,173000,0.051095,1004198
lazyselect,693000,173250,0.051274,1029376
lazyselect,694000,173500,0.053675,1001560
lazyselect,695000,173750,0.049903,1007548
lazyselect,696000,174000,0.049806,1014903
