name,size,rank,time,comparisons
quickselect,284000,71000,0.003095,812481
quickselect,285000,71250,0.003483,938695
quickselect,286000,71500,0.004703,880535
quickselect,287000,71750,0.007204,1431210
quickselect,288000,72000,0.003072,678858
quickselect,289000,72250,0.002955,603197
quickselect,290000,72500,0.005287,1334858
quickselect,291000,72750,0.004328,1110211
quickselect,292000,73000,0.002820,593229
quickselect,293000,73250,0.003244,706658
quickselect,294000,73500,0.005039,1311307
quickselect,295000,73750,0.004429,951958
quickselect,296000,74000,0.003812,940232
quickselect,297000,74250,0.004529,1241911
quickselect,298000,74500,0.001810,468712
quickselect,299000,74750,0.002618,639926
quickselect,300000,75000,0.002765,613539
quickselect,301000,75250,0.004521,1297131
quickselect,302000,75500,0.002376,522202
quickselect,303000,75750,0.004880,1192672
quickselect,304000,76000,0.003658,872937
quickselect,305000,76250,0.004687,1297543
quickselect,306000,76500,0.006555,1194489
quickselect,307000,76750,0.006032,1343147
quickselect,308000,77000,0.001922,472696
quickselect,309000,77250,0.004824,1407026
quickselect,310000,77500,0.002642,594545
quickselect,311000,77750,0.005052,1174777
quickselect,312000,78000,0.004326,1027056
quickselect,313000,78250,0.003669,865581
quickselect,314000,78500,0.003726,963015
quickselect,315000,78750,0.007508,1717358
quickselect,316000,79000,0.004146,1046743
quickselect,317000,79250,0.003339,788281
quickselect,318000,79500,0.004653,1068053
quickselect,319000,79750,0.003638,958069
quickselect,320000,80000,0.002391,572861
quickselect,321000,80250,0.004560,971449
quickselect,322000,80500,0.004876,1392683
quickselect,323000,80750,0.002594,636227
quickselect,324000,81000,0.006596,981428
quickselect,325000,81250,0.005996,1361985
quickselect,326000,81500,0.005070,1337994
quickselect,327000,81750,0.004369,930883
quickselect,328000,82000,0.006110,1620990
quickselect,329000,82250,0.002759,531039
quickselect,330000,82500,0.003404,1023929
quickselect,331000,82750,0.003354,726768
quickselect,332000,83000,0.004659,1009013
quickselect,333000,83250,0.006677,1383316
quickselect,334000,83500,0.002338,538897
quickselect,335000,83750,0.006793,1243535
quickselect,336000,84000,0.004664,1020373
quickselect,337000,84250,0.002773,656652
quickselect,338000,84500,0.005156,1321535
quickselect,339000,84750,0.006848,1378936
quickselect,340000,85000,0.005158,1350607
quickselect,341000,85250,0.005428,1449867
quickselect,342000,85500,0.003482,788478
quickselect,343000,85750,0.003651,1003180
quickselect,344000,86000,0.006326,1273089
quickselect,345000,86250,0.003735,811433
quickselect,346000,86500,0.013494,2562750
quickselect,347000,86750,0.008736,1702402
quickselect,348000,87000,0.006648,1531277
quickselect,349000,87250,0.004746,995998
quickselect,350000,87500,0.003234,702333
quickselect,351000,87750,0.007680,1459000
quickselect,352000,88000,0.006704,1076800
quickselect,353000,88250,0.005460,988898
quickselect,354000,88500,0.002006,533379
quickselect,355000,88750,0.004416,808370
quickselect,356000,89000,0.005524,1244968
quickselect,357000,89250,0.005569,1238313
quickselect,358000,89500,0.004002,857228
quickselect,359000,89750,0.003412,678356
quickselect,360000,90000,0.005931,1449800
quickselect,361000,90250,0.005707,1661704
quickselect,362000,90500,0.004475,940826
quickselect,363000,90750,0.005177,1288190
quickselect,364000,91000,0.003862,859259
quickselect,365000,91250,0.003685,816547
quickselect,366000,91500,0.005061,1312391
quickselect,367000,91750,0.006342,1717977
quickselect,368000,92000,0.002372,552482
quickselect,369000,92250,0.003888,802308
quickselect,370000,92500,0.008215,2133595
quickselect,371000,92750,0.002304,622611
quickselect,372000,93000,0.005291,1473597
quickselect,373000,93250,0.003680,931100
quickselect,374000,93500,0.003953,995079
quickselect,375000,93750,0.004853,1041916
quickselect,376000,94000,0.006118,1711290
quickselect,377000,94250,0.003843,934020
quickselect,378000,94500,0.007515,1239187
quickselect,379000,94750,0.008079,1271287
quickselect,380000,95000,0.005156,1448523
quickselect,381000,95250,0.005055,1203847
quickselect,382000,95500,0.008258,1769384
quickselect,383000,95750,0.005979,1340649
quickselect,384000,96000,0.002367,559432
quickselect,385000,96250,0.005167,1240150
quickselect,386000,96500,0.002737,699905
quickselect,387000,96750,0.007963,1887902
quickselect,388000,97000,0.005119,1372347
quickselect,389000,97250,0.003906,817614
quickselect,390000,97500,0.004938,1175254
quickselect,391000,97750,0.003960,780646
quickselect,392000,98000,0.005025,1019440
quickselect,393000,98250,0.003642,830008
quickselect,394000,98500,0.004252,977286
quickselect,395000,98750,0.007967,2148175
quickselect,396000,99000,0.004762,1049450
quickselect,397000,99250,0.005998,1508426
quickselect,398000,99500,0.004535,953329
quickselect,399000,99750,0.001682,526522
quickselect,400000,100000,0.003741,866269
quickselect,401000,100250,0.004765,1060338
quickselect,402000,100500,0.007555,2024891
quickselect,403000,100750,0.003834,878846
quickselect,404000,101000,0.001807,566738
quickselect,405000,101250,0.005669,1386044
quickselect,406000,101500,0.005743,1131189
quickselect,407000,101750,0.007675,1643958
quickselect,408000,102000,0.005993,1683178
quickselect,409000,102250,0.006301,1800569
quickselect,410000,102500,0.002753,667237
quickselect,411000,102750,0.005968,1855860
quickselect,412000,103000,0.004302,1141458
quickselect,413000,103250,0.005173,1001268
quickselect,414000,103500,0.005003,1160883
quickselect,415000,103750,0.008399,1376115
quickselect,416000,104000,0.006494,1350556
quickselect,417000,104250,0.007605,1836617
quickselect,418000,104500,0.007530,1799516
quickselect,419000,104750,0.005220,1335701
quickselect,420000,105000,0.002505,645241
quickselect,421000,105250,0.006769,905450
quickselect,422000,105500,0.003456,1135594
quickselect,423000,105750,0.006255,1417001
quickselect,424000,106000,0.005379,1020429
quickselect,425000,106250,0.009612,2277678
quickselect,426000,106500,0.003927,1017479
quickselect,427000,106750,0.009305,2244447
quickselect,428000,107000,0.005513,1327232
quickselect,429000,107250,0.005936,1365223
quickselect,430000,107500,0.003068,914541
quickselect,431000,107750,0.007210,1748562
quickselect,432000,108000,0.006331,1657917
quickselect,433000,108250,0.005496,1442757
quickselect,434000,108500,0.005419,1299327
quickselect,435000,108750,0.006719,1913771
quickselect,436000,109000,0.004270,859201
quickselect,437000,109250,0.008141,2043274
quickselect,438000,109500,0.005677,1033392
quickselect,439000,109750,0.005558,1394463
quickselect,440000,110000,0.003971,957095
quickselect,441000,110250,0.007177,1983024
quickselect,442000,110500,0.006411,1815504
quickselect,443000,110750,0.003044,724788
quickselect,444000,111000,0.006427,1736199
quickselect,445000,111250,0.005881,1517756
quickselect,446000,111500,0.005374,1288583
quickselect,447000,111750,0.005142,922373
quickselect,448000,112000,0.006806,1670021
quickselect,449000,112250,0.004205,854344
quickselect,450000,112500,0.005807,1578020
quickselect,451000,112750,0.003153,780614
quickselect,452000,113000,0.004713,989560
quickselect,453000,113250,0.004791,958248
quickselect,454000,113500,0.005655,1138372
quickselect,455000,113750,0.006957,1862900
quickselect,456000,114000,0.007472,1474872
quickselect,457000,114250,0.007548,2330756
quickselect,458000,114500,0.005471,1424035
quickselect,459000,114750,0.005138,1593466
quickselect,460000,115000,0.004646,1238319
quickselect,461000,115250,0.005682,1720167
quickselect,462000,115500,0.003416,746020
quickselect,463000,115750,0.006313,1686385
quickselect,464000,116000,0.006641,1823516
quickselect,465000,116250,0.002384,603967
quickselect,466000,116500,0.007115,1951456
quickselect,467000,116750,0.007331,2162286
quickselect,468000,117000,0.006758,2038927
quickselect,469000,117250,0.007671,1899623
quickselect,470000,117500,0.006028,1594691
quickselect,471000,117750,0.004559,1004740
quickselect,472000,118000,0.005929,1499654
quickselect,473000,118250,0.005503,1066284
quickselect,474000,118500,0.006527,1868837
quickselect,475000,118750,0.005882,1580134
quickselect,476000,119000,0.006690,2032624
quickselect,477000,119250,0.005139,1249764
quickselect,478000,119500,0.008563,2742524
quickselect,479000,119750,0.006027,2220915
quickselect,480000,120000,0.002774,766970
quickselect,481000,120250,0.007177,1995713
quickselect,482000,120500,0.003591,813448
quickselect,483000,120750,0.006512,1685800
quickselect,484000,121000,0.007649,1809954
quickselect,485000,121250,0.005601,1319544
quickselect,486000,121500,0.006400,1219421
quickselect,487000,121750,0.007637,1696613
quickselect,488000,122000,0.007715,1874817
quickselect,489000,122250,0.004954,1184491
quickselect,490000,122500,0.002523,659515
quickselect,491000,122750,0.005220,1186467
quickselect,492000,123000,0.007175,1726529
quickselect,493000,123250,0.006973,1460685
quickselect,494000,123500,0.007263,1463622
quickselect,495000,123750,0.002950,708893
quickselect,496000,124000,0.005556,1291768
quickselect,497000,124250,0.005858,1348402
quickselect,498000,124500,0.006888,1419966
quickselect,499000,124750,0.004801,976566
quickselect,500000,125000,0.006222,1193607
quickselect,501000,125250,0.006127,1327545
quickselect,502000,125500,0.007696,1928334
quickselect,503000,125750,0.008600,2395094
quickselect,504000,126000,0.004266,782520
quickselect,505000,126250,0.008420,2230624
quickselect,506000,126500,0.006008,1516238
quickselect,507000,126750,0.007421,2114229
quickselect,508000,127000,0.005866,1508323
quickselect,509000,127250,0.004112,960263
quickselect,510000,127500,0.005981,1843433
quickselect,511000,127750,0.006695,1639791
quickselect,512000,128000,0.008829,2012320
quickselect,513000,128250,0.007508,1691725
quickselect,514000,128500,0.003440,802481
quickselect,515000,128750,0.007761,2152916
quickselect,516000,129000,0.005802,1202468
