name,size,rank,time,comparisons
quickselect,797000,199250,0.015288,2630679
quickselect,798000,199500,0.009997,1876799
quickselect,799000,199750,0.014929,3018748
quickselect,800000,200000,0.015983,3206213
quickselect,801000,200250,0.009105,1653876
quickselect,802000,200500,0.017811,3440261
quickselect,803000,200750,0.013054,2654048
quickselect,804000,201000,0.014582,3502764
quickselect,805000,201250,0.027742,3784762
quickselect,806000,201500,0.014741,2437084
quickselect,807000,201750,0.013425,3211313
quickselect,808000,202000,0.011073,1861613
quickselect,809000,202250,0.013136,2453161
quickselect,810000,202500,0.011595,2141617
quickselect,811000,202750,0.015523,3970088
quickselect,812000,203000,0.009301,2447206
quickselect,813000,203250,0.007253,1740073
quickselect,814000,203500,0.010356,2438763
quickselect,815000,203750,0.011261,2171212
quickselect,816000,204000,0.009046,1806928
quickselect,817000,204250,0.010686,1992373
quickselect,818000,204500,0.013368,3020970
quickselect,819000,204750,0.009235,2100799
quickselect,820000,205000,0.012287,3186468
quickselect,821000,205250,0.014534,3083540
quickselect,822000,205500,0.012591,3463453
quickselect,823000,205750,0.012188,3122624
quickselect,824000,206000,0.010955,2008547
quickselect,825000,206250,0.009537,1744530
quickselect,826000,206500,0.015664,3629671
quickselect,827000,206750,0.016196,3738119
quickselect,828000,207000,0.007034,1392628
quickselect,829000,207250,0.012940,3040452
quickselect,830000,207500,0.015052,3823964
quickselect,831000,207750,0.012942,2878796
quickselect,832000,208000,0.014565,3079724
quickselect,833000,208250,0.009969,2240175
quickselect,834000,208500,0.013886,3104476
quickselect,835000,208750,0.015331,4029607
quickselect,836000,209000,0.015417,3690646
quickselect,837000,209250,0.012104,3023449
quickselect,838000,209500,0.013596,3225921
quickselect,839000,209750,0.007961,2088002
quickselect,840000,210000,0.012621,2401371
quickselect,841000,210250,0.013192,2594066
quickselect,842000,210500,0.009013,1519614
quickselect,843000,210750,0.011175,2444939
quickselect,844000,211000,0.012348,2716876
quickselect,845000,211250,0.014932,3908549
quickselect,846000,211500,0.012522,2832152
quickselect,847000,211750,0.006396,1550717
quickselect,848000,212000,0.011419,2519681
quickselect,849000,212250,0.012841,2663350
quickselect,850000,212500,0.012509,2074226
quickselect,851000,212750,0.010838,2591672
quickselect,852000,213000,0.012315,2720206
quickselect,853000,213250,0.007565,1448303
quickselect,854000,213500,0.010369,2011798
quickselect,855000,213750,0.015176,3465127
quickselect,856000,214000,0.007683,1409065
quickselect,857000,214250,0.011077,2057851
quickselect,858000,214500,0.010821,2263000
quickselect,859000,214750,0.012840,2167271
quickselect,860000,215000,0.012401,2536598
quickselect,861000,215250,0.015495,3470353
quickselect,862000,215500,0.010779,2125216
quickselect,863000,215750,0.011589,2288532
quickselect,864000,216000,0.017417,4029297
quickselect,865000,216250,0.014966,3284538
quickselect,866000,216500,0.014696,3152175
quickselect,867000,216750,0.015084,3610314
quickselect,868000,217000,0.013786,3212764
quickselect,869000,217250,0.011908,2762280
quickselect,870000,217500,0.010016,2027851
quickselect,871000,217750,0.019709,4034651
quickselect,872000,218000,0.015223,3661889
quickselect,873000,218250,0.011603,2309523
quickselect,874000,218500,0.012723,2617307
quickselect,875000,218750,0.009432,2308969
quickselect,876000,219000,0.009557,2056680
quickselect,877000,219250,0.014213,3102024
quickselect,878000,219500,0.009421,1895963
quickselect,879000,219750,0.015874,3801516
quickselect,880000,220000,0.014822,3328406
quickselect,881000,220250,0.015656,3711143
quickselect,882000,220500,0.015207,3541979
quickselect,883000,220750,0.008936,2306103
quickselect,884000,221000,0.008459,1749833
quickselect,885000,221250,0.012850,2373844
quickselect,886000,221500,0.016458,3699748
quickselect,887000,221750,0.014883,3545867
quickselect,888000,222000,0.014512,3715784
quickselect,889000,222250,0.020765,5342879
quickselect,890000,222500,0.014238,3491380
quickselect,891000,222750,0.016049,3757032
quickselect,892000,223000,0.014780,3465466
quickselect,893000,223250,0.013509,2708479
quickselect,894000,223500,0.019725,5128727
quickselect,895000,223750,0.012489,3151158
quickselect,896000,224000,0.012602,2274940
quickselect,897000,224250,0.006778,1782699
